"VISION2_DATA"
"DATA No","DATE","TIME","OLD_BATCH_NO1","OLD_BATCH_NO2","카메라 종합 결과","평탄도 결과","VISION2_DATA_01","VISION2_DATA_02","VISION2_DATA_03","VISION2_DATA_04","VISION2_DATA_05","VISION2_DATA_06","VISION2_DATA_07","VISION2_DATA_08","VISION2_DATA_09","VISION2_DATA_10","VISION2_DATA_11","VISION2_DATA_12","VISION2_DATA_13","VISION2_DATA_14","VISION2_DATA_15","VISION2_DATA_16","VISION2_DATA_17","VISION2_DATA_18","VISION2_DATA_19","VISION2_DATA_20","VISION2_DATA_21","VISION2_DATA_22","VISION2_DATA_23","VISION2_DATA_24","VISION2_DATA_25","VISION2_DATA_26","VISION2_DATA_27","VISION2_DATA_28","VISION2_DATA_29","VISION2_DATA_30","VISION2_DATA_31","VISION2_DATA_32","VISION2_DATA_33","VISION2_DATA_34","VISION2_DATA_35","VISION2_DATA_36","VISION2_DATA_37","VISION2_DATA_38","VISION2_DATA_39","VISION2_DATA_40","VISION2_DATA_41","VISION2_DATA_42","VISION2_DATA_43","VISION2_DATA_44","VISION2_DATA_45","VISION2_DATA_46","VISION2_DATA_47","VISION2_DATA_48","VISION2_DATA_49","VISION2_DATA_50","VISION2_DATA_51","VISION2_DATA_52","VISION2_DATA_53","VISION2_DATA_54","VISION2_DATA_55","VISION2_DATA_56","VISION2_DATA_57","VISION2_DATA_58","VISION2_DATA_59","VISION2_DATA_60","VISION2_DATA_61","VISION2_DATA_62","VISION2_DATA_63","VISION2_DATA_64","VISION2_DATA_65","VISION2_DATA_66","VISION2_DATA_67","VISION2_DATA_68","VISION2_DATA_69","VISION2_DATA_70","VISION2_DATA_71","VISION2_DATA_72","VISION2_DATA_73","VISION2_DATA_74","VISION2_DATA_75","VISION2_DATA_76","VISION2_DATA_77","VISION2_DATA_78","VISION2_DATA_79","VISION2_DATA_80","VISION2_DATA_81","VISION2_DATA_82","VISION2_DATA_83","VISION2_DATA_84","VISION2_DATA_85","VISION2_DATA_86","VISION2_DATA_87","VISION2_DATA_88","VISION2_DATA_89","VISION2_DATA_90","VISION2_DATA_91","VISION2_DATA_92","VISION2_DATA_93","VISION2_DATA_94","VISION2_DATA_95","VISION2_DATA_96","VISION2_DATA_97","VISION2_DATA_98","VISION2_DATA_99","VISION2_DATA_100","VISION2_DATA_101","VISION2_DATA_102","VISION2_DATA_103","VISION2_DATA_104","VISION2_DATA_105","VISION2_DATA_106","VISION2_DATA_107","VISION2_DATA_108","VISION2_DATA_109","VISION2_DATA_110","VISION2_DATA_111","VISION2_DATA_112","VISION2_DATA_113","VISION2_DATA_114","VISION2_DATA_115","VISION2_DATA_116","VISION2_DATA_117","VISION2_DATA_118","VISION2_DATA_119","VISION2_DATA_120","VISION2_DATA_121","VISION2_DATA_122","VISION2_DATA_123","VISION2_DATA_124","VISION2_DATA_125","VISION2_DATA_126","VISION2_DATA_127","VISION2_DATA_128","VISION2_DATA_129","VISION2_DATA_130","VISION2_DATA_131","VISION2_DATA_132","VISION2_DATA_133","VISION2_DATA_134","VISION2_DATA_135","VISION2_DATA_136","VISION2_DATA_137","VISION2_DATA_138","VISION2_DATA_139","VISION2_DATA_140","VISION2_DATA_141","VISION2_DATA_142","VISION2_DATA_143","VISION2_DATA_144","VISION2_DATA_145","VISION2_DATA_146","VISION2_DATA_147","VISION2_DATA_148","VISION2_DATA_149","VISION2_DATA_150","VISION2_DATA_151","VISION2_DATA_152","VISION2_DATA_153","VISION2_DATA_154","VISION2_DATA_155","VISION2_DATA_156","VISION2_DATA_157","VISION2_DATA_158","VISION2_DATA_159","VISION2_DATA_160","VISION2_DATA_161","VISION2_DATA_162","VISION2_DATA_163","VISION2_DATA_164","VISION2_DATA_165","VISION2_DATA_166","VISION2_DATA_167","VISION2_DATA_168","VISION2_DATA_169","VISION2_DATA_170","VISION2_DATA_171","VISION2_DATA_172","VISION2_DATA_173","VISION2_DATA_174","VISION2_DATA_175","VISION2_DATA_176","VISION2_DATA_177","VISION2_DATA_178","VISION2_DATA_179","VISION2_DATA_180","VISION2_DATA_181","VISION2_DATA_182"
1214,2022/07/22,18:53:37,"C227220031      ","N227204016      ",1,1,4,6,9,11,14,14,14,16,18,18,19,19,20,21,19,20,21,22,22,20,18,20,18,20,17,17,15,14,16,15,14,12,10,8,8,10,2,-1,3,11,2,1,2,4,5,7,10,11,11,13,12,11,12,14,14,14,14,16,16,15,14,12,13,12,14,14,14,12,8,8,11,9,9,7,5,3,2,1,-2,-4,-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,2022/07/22,18:53:37,"C227220031      ","N227204016      ",1,1,6,6,11,12,13,13,12,14,14,13,17,16,15,15,15,14,14,11,12,10,8,7,7,7,5,4,1,2,4,2,1,-2,-2,-5,-6,-2,-11,-11,-10,18,-1,11,12,11,13,14,15,13,15,16,15,15,14,15,13,14,11,12,12,12,13,12,14,13,11,12,11,8,7,9,9,10,9,7,7,7,4,4,2,1,-31,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,2022/07/22,18:53:38,"C227220031      ","N227204016      ",1,1,1,2,6,7,9,11,8,9,12,10,11,11,13,11,12,12,11,11,12,11,9,11,11,12,10,9,8,7,10,11,9,8,6,4,5,6,-2,-4,-1,16,4,4,4,7,8,6,9,7,9,11,8,7,5,8,6,8,5,5,6,6,4,3,3,3,2,3,1,0,1,1,1,2,-1,-2,-5,-4,-6,-8,-7,-12,-32,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,2022/07/22,18:53:39,"C227220031      ","N227204016      ",1,1,-7,-6,-4,-1,0,1,0,1,2,2,3,4,2,4,2,4,3,4,5,2,-1,2,2,1,3,1,0,0,1,1,0,-1,-3,-5,-6,-2,-13,-13,-9,7,-7,7,9,9,8,10,12,12,14,15,14,14,14,14,15,14,15,15,15,17,15,12,14,13,13,13,14,15,10,12,12,11,9,9,9,6,4,4,1,-2,-26,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,2022/07/22,18:53:39,"C227220031      ","N227204016      ",1,1,-11,-10,-9,-8,-7,-9,-7,-7,-6,-6,-4,-4,-3,-5,-4,-2,-3,-3,-3,-3,-6,-4,-4,-1,-3,-4,-5,-5,-4,-3,-4,-4,-5,-7,-7,-3,-11,-12,-9,5,-8,-5,-3,-1,-2,-4,1,1,-1,3,3,0,-3,3,3,2,0,0,-2,3,3,2,3,4,4,4,3,2,2,2,5,6,-2,2,0,-3,-4,-4,-5,-9,-25,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,2022/07/22,18:53:41,"C227220031      ","N227204016      ",1,1,1,1,3,7,7,8,5,9,9,8,10,9,11,9,10,10,9,11,9,8,5,8,8,10,8,9,5,7,8,9,7,5,4,1,3,4,-3,-6,-2,13,4,-1,0,3,3,4,4,5,7,7,7,6,6,6,5,7,7,4,6,7,7,3,6,5,4,4,3,3,0,1,2,2,0,-2,-5,-6,-6,-8,-10,-12,-28,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,2022/07/22,18:53:41,"C227220031      ","N227204016      ",1,1,2,3,6,9,9,9,11,11,12,12,14,15,12,13,13,12,14,13,14,12,10,13,10,10,11,10,7,8,8,10,10,7,6,2,5,6,-3,-5,-1,12,1,0,0,0,4,4,3,5,6,6,7,5,7,6,6,6,6,6,5,8,6,5,4,6,5,6,4,5,3,5,4,3,3,1,1,0,-4,-5,-6,-10,-33,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,2022/07/22,18:53:43,"C227220031      ","N227204016      ",1,1,5,7,10,12,14,15,14,16,17,17,18,17,17,18,17,16,15,16,17,14,11,14,12,13,11,9,8,8,8,7,7,5,3,1,2,4,-7,-9,-7,20,-1,11,11,11,15,17,16,17,17,19,19,20,20,18,17,18,11,18,18,18,15,19,17,14,13,16,11,11,9,10,8,7,6,5,5,3,2,-1,-3,-5,-30,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,2022/07/22,18:53:43,"C227220031      ","N227204016      ",1,1,-7,-6,-4,-2,0,1,-1,0,2,1,2,2,0,1,1,1,0,-1,1,0,-2,-1,1,1,0,-1,-3,-2,-1,-1,-2,-4,-5,-6,-8,-3,-12,-14,-11,9,-6,8,11,11,13,13,14,14,14,16,15,16,16,17,15,15,19,18,16,17,15,16,17,15,18,18,17,16,13,15,16,15,13,12,12,8,9,6,3,1,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,2022/07/22,18:53:44,"C227220031      ","N227204016      ",1,1,-2,0,1,4,6,6,4,6,7,6,6,6,7,7,7,7,5,6,8,5,3,4,4,6,6,4,3,3,3,5,4,4,1,0,2,3,-4,-7,-5,12,2,2,3,6,8,6,9,6,9,10,7,10,6,8,7,7,7,7,7,8,6,5,4,7,7,3,3,3,0,-2,3,0,-1,1,-2,-4,-4,-8,-8,-19,-26,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224,2022/07/22,18:53:44,"C227220031      ","N227204016      ",1,1,-1,0,4,6,7,9,8,8,11,10,11,11,11,11,11,9,10,9,11,8,7,9,8,7,6,5,3,4,5,5,6,3,2,-1,-1,2,-7,-9,-6,10,-3,0,3,6,5,6,7,7,8,9,9,8,8,9,9,11,9,9,8,11,9,6,7,6,7,10,8,9,6,6,9,9,7,7,5,4,3,0,-1,-5,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,2022/07/22,18:53:46,"C227220031      ","N227204016      ",1,1,-6,-6,-5,-3,-1,-2,-2,-2,-1,-3,0,0,1,-2,-1,0,-1,0,1,-1,-3,-2,-1,0,-2,-1,-3,-3,-1,0,-1,-2,-3,-5,-6,-1,-10,-12,-7,10,-3,9,11,10,10,14,13,12,14,13,13,15,14,15,14,16,15,15,17,18,18,16,15,16,15,18,17,17,15,14,15,14,13,15,15,12,9,7,4,3,-30,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,2022/07/22,18:53:46,"C227220031      ","N227204016      ",0,0,1,2,6,8,10,11,9,9,12,11,13,13,12,12,13,13,12,13,13,9,9,11,13,14,11,11,9,9,12,11,9,9,6,2,5,6,-3,-4,-1,14,2,1,3,5,5,7,8,7,9,9,9,9,8,11,10,10,7,7,10,9,9,-23,4,6,4,6,3,0,3,2,3,2,0,-1,-3,-7,-5,-6,-9,-14,-28,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,2022/07/22,18:53:48,"C227220031      ","N227204016      ",1,1,2,5,6,8,10,11,10,10,12,12,15,14,14,13,13,11,10,11,12,11,10,9,10,9,8,7,3,4,6,6,4,2,2,0,-2,0,-7,-8,-6,14,1,16,15,18,20,21,24,22,21,24,24,25,25,26,23,25,23,23,23,24,23,21,24,21,21,24,18,19,20,17,19,18,13,12,7,7,5,5,1,-2,-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,2022/07/22,18:53:49,"C227220031      ","N227204016      ",1,1,-7,-6,-4,-2,1,3,0,3,4,3,4,4,4,3,5,3,4,3,3,3,0,2,3,3,3,3,2,0,2,4,1,1,-1,-3,-1,2,-8,-9,-4,8,-1,6,7,9,11,12,14,13,16,17,19,17,20,19,18,19,18,18,18,19,18,18,20,19,18,20,17,18,18,19,17,17,14,14,14,11,12,9,6,4,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,2022/07/22,18:53:50,"C227220031      ","N227204016      ",1,1,1,1,5,7,8,10,7,10,9,9,11,10,12,11,11,11,10,10,11,9,5,7,7,8,7,6,3,5,6,7,5,4,3,2,2,3,-4,-5,-2,16,3,6,7,9,10,11,11,11,12,14,12,12,10,13,11,13,14,12,13,12,12,11,11,12,9,10,8,7,7,5,10,9,5,8,4,4,3,1,-1,-4,-27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,2022/07/22,18:53:50,"C227220031      ","N227204016      ",1,1,0,2,5,7,8,10,9,9,10,10,10,11,11,10,9,9,8,10,10,8,6,10,5,8,7,5,2,4,5,4,4,4,3,-1,0,1,-6,-8,-4,8,-3,0,2,4,5,7,7,8,8,10,8,9,8,10,8,8,8,8,7,9,6,4,8,10,6,9,6,7,4,5,6,7,5,7,6,4,2,3,-2,-4,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231,2022/07/22,18:53:50,"C227220031      ","N227204016      ",1,1,-5,-6,-5,-3,-1,-1,-3,-1,0,0,0,0,0,-2,-2,-4,-4,-4,-3,-6,-7,-5,-4,-4,-4,-6,-7,-5,-3,-2,-4,-5,-6,-7,-7,-4,-14,-14,-7,10,-2,0,3,3,5,8,7,7,7,8,8,8,8,8,5,4,4,3,3,6,4,4,3,0,-1,1,2,3,1,2,4,2,2,0,1,0,-2,-4,-6,-6,-34,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,2022/07/22,18:53:52,"C227220031      ","N227204016      ",1,1,-2,-1,0,2,3,4,1,4,6,4,5,6,6,6,5,4,4,2,3,1,0,2,1,2,4,1,0,1,0,3,2,1,0,-2,-4,-1,-8,-9,-6,12,0,3,4,4,3,4,4,4,4,5,6,3,-4,3,2,0,-1,-2,-2,-1,-4,-4,-9,-6,-6,-6,-5,-6,-7,-9,-7,-6,-6,-6,-11,-10,-10,-12,-13,-17,-28,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,2022/07/22,18:53:53,"C227220031      ","N227204016      ",1,1,-9,-8,-7,-6,-3,-2,-5,-4,-2,-4,-2,-2,-2,-4,-3,-4,-6,-6,-3,-6,-8,-8,-8,-6,-8,-9,-9,-9,-7,-7,-7,-9,-9,-10,-12,-6,-14,-16,-12,5,-7,3,8,10,10,11,12,12,12,14,13,13,13,11,11,11,11,10,8,10,9,5,7,6,5,6,5,5,2,4,3,4,4,1,1,-1,0,-2,-3,-1,-26,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,2022/07/22,18:53:54,"C227220031      ","N227204016      ",1,1,0,0,2,5,6,7,4,6,7,6,8,7,7,7,6,5,2,2,4,2,1,1,1,1,2,0,-1,0,0,2,0,0,-2,-4,-4,0,-8,-9,-5,11,1,2,2,2,6,6,6,6,7,8,7,5,2,5,3,3,2,-4,-1,-1,-6,-11,-3,-6,-11,-5,-8,-7,-8,-10,-7,-11,-8,-9,-11,-10,-12,-12,-14,-19,-28,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1235,2022/07/22,18:53:55,"C227220031      ","N227204016      ",1,1,3,6,6,9,10,11,10,10,12,11,13,12,11,10,11,8,9,8,9,6,4,3,4,2,2,1,-3,-1,-2,0,0,-3,-6,-7,-7,-4,-13,-12,-11,13,-1,14,15,14,18,20,19,19,19,20,18,19,14,14,13,14,14,16,11,14,13,13,11,10,7,10,10,10,9,9,10,11,7,5,3,5,2,3,3,-1,-26,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,2022/07/22,18:53:55,"C227220031      ","N227204016      ",1,1,-5,-6,-4,-2,-1,0,-4,-1,0,-3,-3,-3,-2,-3,-5,-5,-7,-6,-6,-8,-10,-9,-10,-11,-11,-11,-14,-13,-11,-10,-13,-13,-14,-17,-16,-14,-21,-22,-18,14,-7,14,15,16,17,17,16,15,18,18,16,15,14,15,14,13,11,10,8,9,9,8,9,6,5,6,6,5,3,3,4,6,5,6,6,4,4,4,2,1,-14,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,2022/07/22,18:53:57,"C227220031      ","N227204016      ",1,1,-6,-6,-3,-1,0,1,-1,0,0,0,1,2,2,-1,-1,-2,-4,-3,-2,-4,-5,-5,-4,-4,-6,-5,-6,-6,-5,-6,-5,-7,-10,-10,-9,-8,-17,-18,-12,7,-9,6,10,13,9,14,13,15,13,16,15,14,13,12,11,11,11,11,14,11,11,9,9,9,8,8,9,7,7,5,7,7,6,6,4,5,2,3,0,-1,-30,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,2022/07/22,18:53:57,"C227220031      ","N227204016      ",1,1,3,2,5,8,10,9,8,9,10,8,8,9,10,8,8,7,5,5,6,6,3,4,2,3,4,3,1,0,3,4,3,1,1,-2,-1,0,-8,-8,-7,16,-1,8,8,11,9,11,11,11,9,12,11,12,8,10,10,10,7,8,8,7,8,8,6,7,5,7,4,3,3,3,5,2,3,3,1,0,-1,-1,-5,-7,-29,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,2022/07/22,18:53:58,"C227220031      ","N227204016      ",1,1,0,-3,-1,3,4,5,4,4,5,6,6,8,7,4,6,3,2,2,5,3,-1,1,1,1,2,1,-3,-2,1,0,-2,-2,-3,-7,-5,-1,-10,-10,-7,8,-3,6,8,11,11,13,14,14,15,17,15,15,17,14,15,15,16,14,15,14,12,13,13,13,12,11,13,12,11,11,11,14,10,10,9,8,7,6,3,5,-26,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,2022/07/22,18:53:58,"C227220031      ","N227204016      ",1,1,0,2,4,8,8,10,8,9,10,10,12,12,10,11,12,10,8,10,10,9,8,8,9,9,8,8,4,6,6,7,6,5,1,0,0,4,-4,-5,-4,11,1,1,2,8,6,6,9,9,9,12,9,8,8,9,9,6,7,5,5,6,5,5,4,3,2,2,1,-1,-1,-3,-1,-3,-4,-3,-7,-7,-6,-11,-11,-17,-28,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,2022/07/22,18:53:58,"C227220031      ","N227204016      ",1,1,-7,-5,-4,-3,-1,-1,-2,0,0,-1,-1,-1,0,-1,-1,-2,-3,-4,-4,-4,-8,-9,-7,-7,-8,-9,-10,-10,-8,-9,-10,-12,-13,-14,-12,-10,-16,-17,-15,12,-4,12,13,13,16,15,15,16,17,17,17,15,15,16,16,17,14,15,14,14,14,15,14,14,15,14,12,12,9,9,10,11,6,7,4,2,0,-2,-4,-5,-18,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
