"VISION2_DATA"
"DATA No","DATE","TIME","OLD_BATCH_NO1","OLD_BATCH_NO2","카메라 종합 결과","평탄도 결과","VISION2_DATA_01","VISION2_DATA_02","VISION2_DATA_03","VISION2_DATA_04","VISION2_DATA_05","VISION2_DATA_06","VISION2_DATA_07","VISION2_DATA_08","VISION2_DATA_09","VISION2_DATA_10","VISION2_DATA_11","VISION2_DATA_12","VISION2_DATA_13","VISION2_DATA_14","VISION2_DATA_15","VISION2_DATA_16","VISION2_DATA_17","VISION2_DATA_18","VISION2_DATA_19","VISION2_DATA_20","VISION2_DATA_21","VISION2_DATA_22","VISION2_DATA_23","VISION2_DATA_24","VISION2_DATA_25","VISION2_DATA_26","VISION2_DATA_27","VISION2_DATA_28","VISION2_DATA_29","VISION2_DATA_30","VISION2_DATA_31","VISION2_DATA_32","VISION2_DATA_33","VISION2_DATA_34","VISION2_DATA_35","VISION2_DATA_36","VISION2_DATA_37","VISION2_DATA_38","VISION2_DATA_39","VISION2_DATA_40","VISION2_DATA_41","VISION2_DATA_42","VISION2_DATA_43","VISION2_DATA_44","VISION2_DATA_45","VISION2_DATA_46","VISION2_DATA_47","VISION2_DATA_48","VISION2_DATA_49","VISION2_DATA_50","VISION2_DATA_51","VISION2_DATA_52","VISION2_DATA_53","VISION2_DATA_54","VISION2_DATA_55","VISION2_DATA_56","VISION2_DATA_57","VISION2_DATA_58","VISION2_DATA_59","VISION2_DATA_60","VISION2_DATA_61","VISION2_DATA_62","VISION2_DATA_63","VISION2_DATA_64","VISION2_DATA_65","VISION2_DATA_66","VISION2_DATA_67","VISION2_DATA_68","VISION2_DATA_69","VISION2_DATA_70","VISION2_DATA_71","VISION2_DATA_72","VISION2_DATA_73","VISION2_DATA_74","VISION2_DATA_75","VISION2_DATA_76","VISION2_DATA_77","VISION2_DATA_78","VISION2_DATA_79","VISION2_DATA_80","VISION2_DATA_81","VISION2_DATA_82","VISION2_DATA_83","VISION2_DATA_84","VISION2_DATA_85","VISION2_DATA_86","VISION2_DATA_87","VISION2_DATA_88","VISION2_DATA_89","VISION2_DATA_90","VISION2_DATA_91","VISION2_DATA_92","VISION2_DATA_93","VISION2_DATA_94","VISION2_DATA_95","VISION2_DATA_96","VISION2_DATA_97","VISION2_DATA_98","VISION2_DATA_99","VISION2_DATA_100","VISION2_DATA_101","VISION2_DATA_102","VISION2_DATA_103","VISION2_DATA_104","VISION2_DATA_105","VISION2_DATA_106","VISION2_DATA_107","VISION2_DATA_108","VISION2_DATA_109","VISION2_DATA_110","VISION2_DATA_111","VISION2_DATA_112","VISION2_DATA_113","VISION2_DATA_114","VISION2_DATA_115","VISION2_DATA_116","VISION2_DATA_117","VISION2_DATA_118","VISION2_DATA_119","VISION2_DATA_120","VISION2_DATA_121","VISION2_DATA_122","VISION2_DATA_123","VISION2_DATA_124","VISION2_DATA_125","VISION2_DATA_126","VISION2_DATA_127","VISION2_DATA_128","VISION2_DATA_129","VISION2_DATA_130","VISION2_DATA_131","VISION2_DATA_132","VISION2_DATA_133","VISION2_DATA_134","VISION2_DATA_135","VISION2_DATA_136","VISION2_DATA_137","VISION2_DATA_138","VISION2_DATA_139","VISION2_DATA_140","VISION2_DATA_141","VISION2_DATA_142","VISION2_DATA_143","VISION2_DATA_144","VISION2_DATA_145","VISION2_DATA_146","VISION2_DATA_147","VISION2_DATA_148","VISION2_DATA_149","VISION2_DATA_150","VISION2_DATA_151","VISION2_DATA_152","VISION2_DATA_153","VISION2_DATA_154","VISION2_DATA_155","VISION2_DATA_156","VISION2_DATA_157","VISION2_DATA_158","VISION2_DATA_159","VISION2_DATA_160","VISION2_DATA_161","VISION2_DATA_162","VISION2_DATA_163","VISION2_DATA_164","VISION2_DATA_165","VISION2_DATA_166","VISION2_DATA_167","VISION2_DATA_168","VISION2_DATA_169","VISION2_DATA_170","VISION2_DATA_171","VISION2_DATA_172","VISION2_DATA_173","VISION2_DATA_174","VISION2_DATA_175","VISION2_DATA_176","VISION2_DATA_177","VISION2_DATA_178","VISION2_DATA_179","VISION2_DATA_180","VISION2_DATA_181","VISION2_DATA_182"
682,2022/07/23,23:15:54,"C227220027      ","N227216007      ",0,0,-4,-4,-4,-3,1,1,-2,0,1,0,1,-1,1,-1,-1,-2,-3,-2,-2,-3,-6,-5,-4,-3,-3,-5,-6,-5,-4,-4,-5,-5,-7,-7,-7,-4,-12,-15,-11,10,-6,18,17,19,20,22,22,20,19,21,21,20,20,20,18,14,16,13,15,14,11,-19,12,11,8,11,4,10,7,9,10,10,7,6,4,2,4,4,1,-4,14,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,2022/07/23,23:15:54,"C227220027      ","N227216007      ",1,1,-1,0,1,2,4,6,3,4,7,6,6,6,7,6,7,5,5,6,6,5,4,5,5,7,4,6,5,5,8,9,7,7,7,4,6,8,3,2,5,11,12,8,8,9,10,11,12,11,12,15,14,14,14,14,13,11,10,9,10,13,11,8,9,9,10,11,8,10,9,11,11,10,8,9,7,8,6,7,5,1,3,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,2022/07/23,23:15:56,"C227220027      ","N227216007      ",1,1,-6,-6,-4,-2,0,1,-1,-1,2,0,1,1,1,0,1,0,0,-3,-1,-3,-4,-3,-2,-1,-4,-3,-5,-4,-2,-2,-5,-5,-4,-8,-6,-4,-10,-10,-7,6,-2,21,21,22,23,24,24,22,24,26,24,25,25,24,23,23,20,20,19,19,19,17,17,16,16,15,14,16,15,15,16,14,12,10,7,7,7,8,5,1,16,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,2022/07/23,23:15:56,"C227220027      ","N227216007      ",1,1,-4,-3,-2,0,1,2,0,2,4,2,3,1,3,2,2,1,1,0,2,0,-2,-1,-1,0,-1,-1,-3,-3,-1,1,0,-1,-2,-4,-2,-1,-7,-7,-4,12,2,20,20,21,21,24,23,21,23,25,25,24,24,23,22,21,20,21,19,19,20,17,17,17,16,16,15,16,14,16,16,15,13,11,10,9,8,7,6,3,14,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,2022/07/23,23:15:57,"C227220027      ","N227216007      ",1,1,7,8,8,10,10,13,11,11,12,12,13,12,12,11,13,11,9,10,11,10,7,8,7,8,5,6,6,5,6,6,4,3,2,1,1,3,-3,-4,-2,19,1,8,9,11,12,12,13,11,12,15,13,14,12,12,13,12,12,11,9,10,10,5,7,8,5,6,4,5,3,2,3,4,3,2,0,-2,-4,-4,-6,-8,3,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,2022/07/23,23:15:57,"C227220027      ","N227216007      ",1,1,0,0,2,1,3,4,1,3,6,4,4,5,5,4,5,3,3,1,4,4,1,2,2,3,2,3,0,1,2,3,2,1,-1,-2,-1,1,-4,-6,-2,11,3,9,10,10,10,10,12,14,14,16,15,16,14,15,14,14,12,13,12,14,12,12,12,11,12,12,10,9,7,8,10,8,9,9,8,7,6,5,4,1,3,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,2022/07/23,23:15:58,"C227220027      ","N227216007      ",0,1,5,6,8,9,10,12,9,11,10,10,11,10,11,8,9,8,8,6,8,6,3,5,5,6,2,4,2,3,4,4,3,2,0,-2,-1,2,-8,-9,-2,16,-6,16,17,18,18,20,19,18,18,20,19,21,21,21,18,18,18,17,17,16,15,13,13,14,12,11,10,11,8,11,9,9,6,5,5,5,4,3,1,-4,11,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,2022/07/23,23:15:58,"C227220027      ","N227216007      ",1,1,1,2,2,5,6,7,4,7,8,6,7,7,7,5,6,5,5,5,6,5,1,3,4,3,2,1,-2,-1,1,1,0,-2,-5,-5,-5,-4,-11,-12,-9,12,-9,17,14,17,17,18,19,18,17,20,18,20,19,20,17,16,15,17,16,16,15,12,14,13,12,12,12,11,10,11,12,11,8,6,4,4,4,2,1,-5,12,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,2022/07/23,23:15:59,"C227220027      ","N227216007      ",1,1,0,1,3,5,5,6,5,5,6,5,7,8,7,7,6,5,5,4,6,5,2,2,3,4,0,-1,0,-2,0,-1,-2,-3,-4,-7,-5,-4,-10,-13,-8,12,-6,15,16,16,16,16,18,17,17,18,18,19,17,17,15,13,13,14,13,14,12,9,10,9,9,9,8,8,7,6,7,7,6,5,2,2,0,-1,-4,-6,13,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,2022/07/23,23:16:01,"C227220027      ","N227216007      ",1,1,-3,-4,-1,0,2,2,-1,1,3,1,2,0,1,1,2,0,0,-1,0,-2,-2,-2,-2,-2,-3,-5,-5,-5,-3,-3,-3,-6,-6,-9,-7,-5,-10,-11,-9,12,-4,16,18,17,18,20,20,19,21,22,21,19,22,20,19,16,17,17,18,19,16,15,14,16,14,15,14,16,11,13,15,14,13,13,9,8,8,6,4,2,12,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,2022/07/23,23:16:02,"C227220027      ","N227216007      ",1,1,3,2,4,6,7,8,5,8,8,8,10,9,9,8,8,8,8,7,7,6,4,5,5,6,4,2,2,1,3,1,2,0,-3,-5,-4,-2,-11,-11,-8,14,-6,17,17,17,18,18,19,19,18,21,19,20,17,19,19,15,17,17,15,17,14,13,14,14,14,14,12,12,12,11,14,13,10,9,11,7,7,6,3,0,12,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,2022/07/23,23:16:03,"C227220027      ","N227216007      ",1,1,-4,-5,-4,-2,1,0,-1,0,1,-1,0,0,0,-2,-1,-1,-3,-3,-2,-3,-4,-3,-3,-3,-6,-4,-7,-7,-5,-4,-6,-7,-8,-11,-9,-7,-14,-14,-10,10,-9,23,23,23,23,24,26,25,25,25,27,25,26,24,23,21,21,19,21,21,21,17,17,20,18,19,16,19,17,17,18,19,17,15,14,12,11,10,7,2,16,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,2022/07/23,23:16:03,"C227220027      ","N227216007      ",1,1,-1,-1,-1,2,3,4,1,3,4,4,4,4,5,5,5,3,3,4,4,4,0,2,1,2,1,1,-1,0,1,2,1,-2,-1,-3,-3,-1,-6,-9,-5,13,0,14,13,14,14,15,15,14,15,17,16,15,15,15,16,13,14,13,13,14,14,12,13,13,14,13,12,13,11,12,12,14,11,13,9,8,7,9,6,7,9,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,2022/07/23,23:16:05,"C227220027      ","N227216007      ",1,1,0,1,2,4,6,6,4,5,7,7,8,7,6,5,6,6,4,4,5,4,0,3,4,5,1,1,-1,0,0,1,0,-3,-3,-6,-5,-3,-9,-9,-7,11,-3,17,17,17,17,18,17,16,18,19,17,17,18,17,16,15,14,15,16,15,14,13,12,12,11,13,11,11,9,12,12,13,12,13,13,12,9,8,6,3,10,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,2022/07/23,23:16:07,"C227220027      ","N227216007      ",1,1,-1,0,1,3,3,5,2,4,6,5,6,5,5,4,4,5,4,4,4,3,0,2,3,3,1,0,-1,-1,0,1,0,-2,-4,-6,-5,-4,-9,-11,-8,12,-6,15,16,17,16,18,17,17,17,18,18,20,17,17,18,16,17,16,15,17,14,13,14,13,14,15,12,14,11,14,14,16,13,11,10,9,8,8,7,3,10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,2022/07/23,23:16:07,"C227220027      ","N227216007      ",1,1,-1,0,1,4,4,5,2,4,6,4,6,6,6,5,5,4,4,5,6,4,1,3,3,4,3,2,-1,1,2,2,1,-2,-3,-5,-4,-2,-9,-11,-6,13,-3,16,17,18,18,20,20,19,19,21,20,22,22,22,21,20,21,19,21,22,20,19,19,18,20,21,20,19,16,18,19,17,14,15,15,12,11,10,8,5,13,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,2022/07/23,23:16:08,"C227220027      ","N227216007      ",1,1,-3,-3,-2,-1,1,0,0,1,2,1,2,0,1,0,1,-1,-2,-1,0,-3,-4,-3,-4,-3,-4,-5,-5,-7,-5,-4,-6,-7,-7,-11,-9,-8,-14,-15,-11,11,-8,19,18,18,20,22,23,21,21,26,23,24,23,26,20,21,21,22,19,22,23,18,18,21,20,23,19,19,20,18,19,18,17,18,16,14,12,14,11,7,15,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,2022/07/23,23:16:08,"C227220027      ","N227216007      ",1,1,-1,0,1,5,5,6,3,6,8,6,7,7,5,5,6,5,4,4,6,3,1,3,3,4,2,2,1,1,2,1,0,-2,-3,-7,-4,-3,-9,-9,-8,10,-5,17,20,20,21,22,22,22,22,23,22,24,23,22,21,21,19,21,22,22,19,17,18,19,18,18,18,18,17,19,19,18,13,14,15,15,12,13,9,6,13,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,2022/07/23,23:16:09,"C227220027      ","N227216007      ",1,1,-7,-8,-5,-3,-2,-1,-3,-3,-1,-4,0,-2,-1,-3,-1,-2,-3,-3,-2,-3,-6,-5,-5,-4,-6,-5,-7,-6,-5,-4,-5,-5,-7,-9,-7,-5,-10,-10,-6,6,-2,24,25,26,25,26,27,25,25,29,26,26,25,27,24,24,23,23,22,23,22,22,20,21,21,23,20,22,18,21,19,20,17,17,15,15,15,13,11,10,18,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,2022/07/23,23:16:10,"C227220027      ","N227216007      ",1,1,1,1,2,5,5,6,5,6,7,4,6,6,5,3,6,4,4,3,5,4,2,3,2,3,0,2,-1,0,1,1,1,-2,-2,-7,-5,-3,-10,-11,-8,13,-6,14,16,16,16,16,18,16,16,18,16,18,16,15,12,11,13,11,14,12,12,9,9,8,10,10,7,8,8,7,9,11,7,9,9,8,6,5,1,0,10,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,2022/07/23,23:16:11,"C227220027      ","N227216007      ",1,1,4,3,5,6,7,8,6,8,8,7,8,7,7,7,7,6,5,6,7,4,4,4,6,3,2,3,3,2,1,2,1,1,-1,-2,-2,0,-8,-8,-5,15,-2,13,14,14,14,15,16,13,13,16,15,16,13,14,14,11,10,12,11,12,10,8,8,10,9,9,9,8,8,10,9,8,6,5,8,6,3,4,1,0,8,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,2022/07/23,23:16:12,"C227220027      ","N227216007      ",1,1,-1,-1,0,3,5,5,2,3,4,3,4,4,4,0,2,2,0,1,3,0,-3,-2,-2,0,-1,-2,-5,-2,-1,-1,-2,-4,-3,-7,-4,-2,-8,-9,-5,15,-1,18,19,18,20,21,19,21,21,22,22,21,21,22,19,20,19,18,20,18,19,16,15,16,16,17,16,15,15,15,17,17,14,13,12,9,9,8,7,4,14,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,2022/07/23,23:16:13,"C227220027      ","N227216007      ",0,1,0,1,1,2,3,5,2,3,4,4,5,4,5,3,4,3,2,1,3,0,-1,2,2,2,0,0,-2,-3,-1,-1,-2,-5,-5,-7,-6,-5,-11,-12,-11,10,-9,13,16,16,16,15,19,16,16,18,17,16,15,15,14,12,11,12,12,11,10,10,10,10,11,12,11,11,8,9,11,12,7,7,7,5,4,3,2,0,8,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,2022/07/23,23:16:15,"C227220027      ","N227216007      ",1,1,-1,-1,0,1,2,3,0,1,2,2,2,0,1,0,2,0,-1,-1,1,-2,-3,-2,-3,-2,-4,-3,-5,-4,-3,-1,-3,-5,-4,-7,-5,-4,-12,-11,-8,12,-8,22,20,22,23,24,24,22,23,25,23,22,21,21,19,19,18,18,18,19,18,17,16,16,14,17,16,18,17,17,17,20,18,13,16,13,12,11,10,6,15,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,2022/07/23,23:16:15,"C227220027      ","N227216007      ",1,1,-1,-1,-1,1,3,5,0,3,4,3,3,4,3,3,5,4,1,2,5,4,1,2,3,2,1,3,0,1,2,3,2,0,-2,-4,-3,-1,-7,-10,-6,8,-5,10,7,10,9,12,12,10,11,14,12,13,10,11,11,8,8,8,8,10,9,8,10,11,10,10,9,10,9,11,13,14,8,12,10,6,5,4,4,0,4,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,2022/07/23,23:16:16,"C227220027      ","N227216007      ",1,1,6,3,6,9,8,9,7,7,9,7,9,7,6,6,6,6,2,3,6,4,1,4,5,5,2,3,1,3,2,3,1,0,-1,-7,-1,-2,-8,-8,-6,20,-4,12,12,12,13,14,15,12,14,13,13,13,11,13,12,10,9,9,8,11,6,8,7,7,7,7,8,6,6,6,9,10,8,11,10,8,8,7,5,1,5,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,2022/07/23,23:16:17,"C227220027      ","N227216007      ",1,1,3,3,4,7,8,8,6,8,9,6,8,6,7,6,6,5,3,4,5,2,-1,2,1,3,1,1,1,0,2,2,0,-1,-1,-2,-4,-1,-7,-9,-5,19,-2,19,19,19,20,23,21,23,23,24,24,25,26,22,23,21,22,19,20,20,22,18,20,21,21,19,19,20,20,20,22,22,20,18,16,15,15,14,10,8,13,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,2022/07/23,23:16:18,"C227220027      ","N227216007      ",1,1,3,2,3,4,5,6,4,5,6,5,7,7,7,5,5,4,4,4,5,4,2,3,4,4,3,3,1,2,2,2,1,0,-2,-4,-3,-1,-8,-11,-7,13,-8,16,17,18,16,18,18,18,18,18,18,20,18,17,17,15,14,15,17,16,15,15,14,15,16,16,14,15,14,13,16,16,13,13,13,10,12,8,7,5,11,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
