"VISION2_DATA"
"DATA No","DATE","TIME","OLD_BATCH_NO1","OLD_BATCH_NO2","카메라 종합 결과","평탄도 결과","VISION2_DATA_01","VISION2_DATA_02","VISION2_DATA_03","VISION2_DATA_04","VISION2_DATA_05","VISION2_DATA_06","VISION2_DATA_07","VISION2_DATA_08","VISION2_DATA_09","VISION2_DATA_10","VISION2_DATA_11","VISION2_DATA_12","VISION2_DATA_13","VISION2_DATA_14","VISION2_DATA_15","VISION2_DATA_16","VISION2_DATA_17","VISION2_DATA_18","VISION2_DATA_19","VISION2_DATA_20","VISION2_DATA_21","VISION2_DATA_22","VISION2_DATA_23","VISION2_DATA_24","VISION2_DATA_25","VISION2_DATA_26","VISION2_DATA_27","VISION2_DATA_28","VISION2_DATA_29","VISION2_DATA_30","VISION2_DATA_31","VISION2_DATA_32","VISION2_DATA_33","VISION2_DATA_34","VISION2_DATA_35","VISION2_DATA_36","VISION2_DATA_37","VISION2_DATA_38","VISION2_DATA_39","VISION2_DATA_40","VISION2_DATA_41","VISION2_DATA_42","VISION2_DATA_43","VISION2_DATA_44","VISION2_DATA_45","VISION2_DATA_46","VISION2_DATA_47","VISION2_DATA_48","VISION2_DATA_49","VISION2_DATA_50","VISION2_DATA_51","VISION2_DATA_52","VISION2_DATA_53","VISION2_DATA_54","VISION2_DATA_55","VISION2_DATA_56","VISION2_DATA_57","VISION2_DATA_58","VISION2_DATA_59","VISION2_DATA_60","VISION2_DATA_61","VISION2_DATA_62","VISION2_DATA_63","VISION2_DATA_64","VISION2_DATA_65","VISION2_DATA_66","VISION2_DATA_67","VISION2_DATA_68","VISION2_DATA_69","VISION2_DATA_70","VISION2_DATA_71","VISION2_DATA_72","VISION2_DATA_73","VISION2_DATA_74","VISION2_DATA_75","VISION2_DATA_76","VISION2_DATA_77","VISION2_DATA_78","VISION2_DATA_79","VISION2_DATA_80","VISION2_DATA_81","VISION2_DATA_82","VISION2_DATA_83","VISION2_DATA_84","VISION2_DATA_85","VISION2_DATA_86","VISION2_DATA_87","VISION2_DATA_88","VISION2_DATA_89","VISION2_DATA_90","VISION2_DATA_91","VISION2_DATA_92","VISION2_DATA_93","VISION2_DATA_94","VISION2_DATA_95","VISION2_DATA_96","VISION2_DATA_97","VISION2_DATA_98","VISION2_DATA_99","VISION2_DATA_100","VISION2_DATA_101","VISION2_DATA_102","VISION2_DATA_103","VISION2_DATA_104","VISION2_DATA_105","VISION2_DATA_106","VISION2_DATA_107","VISION2_DATA_108","VISION2_DATA_109","VISION2_DATA_110","VISION2_DATA_111","VISION2_DATA_112","VISION2_DATA_113","VISION2_DATA_114","VISION2_DATA_115","VISION2_DATA_116","VISION2_DATA_117","VISION2_DATA_118","VISION2_DATA_119","VISION2_DATA_120","VISION2_DATA_121","VISION2_DATA_122","VISION2_DATA_123","VISION2_DATA_124","VISION2_DATA_125","VISION2_DATA_126","VISION2_DATA_127","VISION2_DATA_128","VISION2_DATA_129","VISION2_DATA_130","VISION2_DATA_131","VISION2_DATA_132","VISION2_DATA_133","VISION2_DATA_134","VISION2_DATA_135","VISION2_DATA_136","VISION2_DATA_137","VISION2_DATA_138","VISION2_DATA_139","VISION2_DATA_140","VISION2_DATA_141","VISION2_DATA_142","VISION2_DATA_143","VISION2_DATA_144","VISION2_DATA_145","VISION2_DATA_146","VISION2_DATA_147","VISION2_DATA_148","VISION2_DATA_149","VISION2_DATA_150","VISION2_DATA_151","VISION2_DATA_152","VISION2_DATA_153","VISION2_DATA_154","VISION2_DATA_155","VISION2_DATA_156","VISION2_DATA_157","VISION2_DATA_158","VISION2_DATA_159","VISION2_DATA_160","VISION2_DATA_161","VISION2_DATA_162","VISION2_DATA_163","VISION2_DATA_164","VISION2_DATA_165","VISION2_DATA_166","VISION2_DATA_167","VISION2_DATA_168","VISION2_DATA_169","VISION2_DATA_170","VISION2_DATA_171","VISION2_DATA_172","VISION2_DATA_173","VISION2_DATA_174","VISION2_DATA_175","VISION2_DATA_176","VISION2_DATA_177","VISION2_DATA_178","VISION2_DATA_179","VISION2_DATA_180","VISION2_DATA_181","VISION2_DATA_182"
53,2022/07/23,09:52:55,"C227230020      ","N227226025      ",1,1,21,25,29,33,38,42,40,44,45,47,50,53,52,55,55,55,55,58,57,55,55,54,54,54,54,54,50,52,51,51,47,44,42,39,37,35,27,22,25,26,19,33,39,40,44,49,49,52,55,57,59,59,59,60,61,64,64,65,63,64,66,66,64,65,63,66,62,62,62,62,60,59,55,51,50,45,43,40,37,32,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2022/07/23,09:52:55,"C227230020      ","N227226025      ",0,0,24,27,34,38,42,45,48,51,54,55,58,59,61,61,64,62,62,65,65,62,62,63,64,62,61,61,61,60,58,58,54,51,50,46,45,44,34,29,30,33,23,35,37,41,47,50,52,53,58,61,63,64,65,66,66,67,69,71,70,69,69,67,71,68,67,68,66,66,61,62,62,59,57,52,51,48,41,37,34,28,17,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2022/07/23,09:52:56,"C227230020      ","N227226025      ",1,1,25,29,33,38,43,46,47,51,55,57,59,61,60,60,61,59,63,62,63,63,61,63,62,62,57,56,53,53,55,55,52,49,46,43,43,40,31,28,29,31,25,34,38,41,43,48,50,52,56,57,59,61,62,63,62,62,66,64,65,64,66,64,67,63,63,63,61,61,58,59,58,58,55,50,48,47,44,39,35,31,16,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2022/07/23,09:52:56,"C227230020      ","N227226025      ",1,1,24,28,32,35,40,42,42,45,47,49,49,51,52,52,55,54,54,57,55,53,52,52,51,50,49,49,47,47,48,46,43,41,38,33,33,33,24,18,22,30,17,36,40,42,46,49,52,52,55,60,58,58,61,61,62,60,62,64,61,63,62,62,64,61,63,64,60,60,59,58,56,57,53,51,48,46,43,38,35,31,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2022/07/23,09:52:56,"C227230020      ","N227226025      ",1,1,23,27,33,36,40,43,44,48,50,52,55,56,57,56,58,58,58,59,59,59,58,59,56,57,54,54,52,52,52,51,47,47,43,41,39,38,28,28,26,33,21,33,37,39,43,48,49,51,56,59,60,60,61,63,61,65,63,65,64,65,63,63,65,63,63,65,63,60,57,57,56,55,53,48,48,45,41,38,35,29,15,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2022/07/23,09:52:57,"C227230020      ","N227226025      ",0,0,32,37,40,47,51,54,55,59,62,64,67,67,69,68,68,70,73,71,72,70,70,71,72,70,68,67,65,65,65,64,59,57,56,51,51,49,39,32,36,37,27,41,47,50,54,60,61,63,66,69,70,70,72,74,74,75,76,77,77,77,77,75,75,74,75,75,73,73,71,68,68,71,66,63,60,56,53,48,46,39,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2022/07/23,09:52:57,"C227230020      ","N227226025      ",0,0,30,34,40,44,49,52,52,58,61,62,66,68,67,67,68,70,68,71,71,70,69,72,70,68,66,64,62,61,62,61,57,56,53,48,48,45,35,30,31,36,25,39,43,46,51,55,58,61,63,66,70,72,71,72,74,76,74,76,78,79,77,78,78,77,76,79,75,76,71,71,70,71,67,63,58,56,54,47,42,34,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2022/07/23,09:52:58,"C227230020      ","N227226025      ",1,1,22,26,31,36,41,44,43,46,52,52,55,58,59,58,61,60,61,63,61,60,58,59,59,59,57,55,54,55,55,54,50,48,43,41,38,37,29,24,26,26,20,36,40,43,49,53,54,57,59,60,62,63,63,66,66,67,68,68,68,69,70,69,69,69,69,68,65,64,63,63,60,63,58,53,53,47,44,39,35,31,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2022/07/23,09:52:58,"C227230020      ","N227226025      ",0,0,27,32,37,41,47,52,52,56,60,62,67,67,68,68,72,72,73,74,75,73,73,73,75,74,72,71,70,68,67,69,66,63,61,55,55,54,44,39,41,35,36,37,42,45,49,53,56,59,62,66,69,71,72,75,74,75,77,78,78,79,78,79,78,78,76,77,77,77,74,73,72,73,70,63,62,60,52,49,45,38,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2022/07/23,09:52:58,"C227230020      ","N227226025      ",0,0,34,38,41,47,53,55,57,60,64,66,68,71,72,72,74,73,74,74,73,72,71,74,74,71,71,70,67,68,69,66,62,60,58,53,52,51,41,38,38,34,31,38,43,47,51,55,58,62,63,65,68,69,70,72,71,73,74,74,74,77,75,75,74,74,74,76,72,71,71,69,68,67,65,61,58,54,50,46,42,36,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2022/07/23,09:52:59,"C227230020      ","N227226025      ",0,0,22,26,32,37,41,43,44,48,53,52,57,60,58,59,58,59,61,64,63,62,59,64,61,62,59,59,56,56,57,56,52,51,49,45,46,44,34,26,31,26,27,40,44,47,50,55,56,57,62,64,65,68,69,70,72,70,72,72,72,74,76,75,74,74,75,75,72,72,68,68,67,68,64,60,59,55,52,48,44,40,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,2022/07/23,09:53:00,"C227230020      ","N227226025      ",1,1,27,29,32,38,42,45,43,48,50,50,54,54,56,56,57,57,58,60,59,57,55,57,57,58,55,55,52,50,54,52,47,43,44,36,36,37,25,24,25,31,20,34,37,40,45,47,51,53,54,56,57,58,61,61,62,65,65,64,65,68,65,66,66,65,66,65,63,63,62,63,61,58,56,53,51,47,44,39,34,29,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2022/07/23,09:53:00,"C227230020      ","N227226025      ",0,0,30,35,39,45,48,53,52,57,61,61,64,65,68,67,69,67,66,68,69,68,67,67,67,67,67,62,60,58,60,59,54,55,50,45,45,44,32,27,30,32,14,43,47,52,55,58,60,61,64,67,68,69,71,71,73,71,73,73,74,73,73,73,72,70,68,68,65,66,63,63,59,61,57,55,52,50,44,38,35,29,21,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2022/07/23,09:53:00,"C227230020      ","N227226025      ",0,0,22,25,29,34,38,43,42,46,51,51,54,55,56,57,56,57,59,59,60,60,58,60,58,59,55,55,51,51,52,53,50,48,44,40,40,40,30,26,28,26,23,40,42,44,49,52,52,53,58,59,60,63,62,63,64,66,67,65,66,67,67,65,67,66,65,67,64,63,62,63,60,58,56,52,52,47,43,39,37,30,16,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2022/07/23,09:53:01,"C227230020      ","N227226025      ",1,1,21,25,28,35,37,40,39,42,45,47,49,50,51,53,53,54,54,54,54,54,51,53,51,52,50,50,46,47,49,48,44,40,39,36,35,33,25,22,24,24,18,32,35,41,45,47,50,52,56,55,57,57,58,58,58,58,60,61,60,62,60,60,61,59,60,59,58,56,53,55,54,53,50,46,46,41,37,36,31,27,14,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,2022/07/23,09:53:02,"C227230020      ","N227226025      ",0,0,23,30,34,40,44,46,47,49,54,54,56,57,60,61,63,61,62,63,62,62,60,60,62,57,58,58,58,55,59,54,52,52,44,43,42,39,31,24,29,28,20,40,47,50,55,59,60,61,64,67,67,68,68,68,70,71,71,73,74,73,73,72,72,71,71,70,68,68,66,64,65,65,63,59,56,50,45,41,38,32,21,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2022/07/23,09:53:02,"C227230020      ","N227226025      ",0,0,24,30,31,38,41,46,46,49,50,53,56,55,57,56,57,58,61,58,60,58,56,59,58,56,56,55,53,51,53,52,49,46,43,40,41,40,32,24,27,30,24,38,41,42,48,52,53,54,58,60,63,63,64,64,64,66,66,66,68,68,66,65,68,64,64,64,61,62,60,61,58,58,54,51,50,46,43,35,32,27,17,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2022/07/23,09:53:02,"C227230020      ","N227226025      ",1,1,25,28,32,37,41,43,42,45,48,48,51,52,54,54,55,56,57,56,55,54,53,53,53,53,50,52,47,49,52,50,45,44,39,36,38,36,27,22,25,32,19,30,33,36,40,43,45,45,48,51,52,54,53,54,55,55,57,57,58,57,57,57,58,55,58,56,53,55,53,53,53,51,49,45,44,41,38,33,31,26,15,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2022/07/23,09:53:02,"C227230020      ","N227226025      ",0,0,19,24,26,33,35,40,41,45,47,50,52,55,53,54,55,54,55,56,56,55,54,55,55,54,53,52,50,51,51,50,48,46,45,39,40,40,31,24,26,26,26,38,42,45,48,53,55,58,60,61,64,66,67,70,68,69,70,70,73,71,70,67,71,69,70,70,69,69,64,65,62,62,58,55,56,51,49,44,42,35,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2022/07/23,09:53:03,"C227230020      ","N227226025      ",1,1,21,25,29,33,38,42,43,47,49,50,53,53,52,53,54,55,55,58,57,56,55,55,57,55,53,51,51,51,50,50,47,44,43,38,38,37,27,23,25,28,22,36,40,43,47,50,52,54,57,59,60,64,66,65,65,66,66,67,69,69,69,66,68,68,67,67,65,64,61,63,61,60,58,57,55,53,49,43,41,37,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,2022/07/23,09:53:18,"C227230020      ","N227226025      ",1,1,21,25,28,34,37,39,37,42,43,44,49,48,51,50,51,52,53,52,53,52,50,53,53,51,49,50,46,47,48,46,44,41,37,34,33,32,25,20,22,25,17,36,39,42,45,49,52,55,57,60,59,60,61,62,63,64,63,65,65,65,66,65,66,62,63,63,60,59,58,59,57,55,52,48,46,43,40,37,33,28,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,2022/07/23,09:53:19,"C227230020      ","N227226025      ",1,1,21,24,30,34,38,41,42,45,49,49,52,54,54,54,55,55,53,57,57,56,55,57,57,56,55,54,52,51,54,53,53,50,46,45,44,44,37,34,36,31,34,34,38,40,46,48,52,54,56,58,60,60,63,64,65,65,65,68,67,68,66,67,69,67,67,68,65,64,63,62,63,63,61,58,56,56,53,47,47,42,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2022/07/23,09:53:19,"C227230020      ","N227226025      ",0,0,33,37,39,46,50,52,51,56,60,61,64,64,67,67,69,68,67,67,68,67,64,67,66,65,63,62,60,60,61,60,57,53,51,49,47,47,39,32,33,37,23,39,43,47,51,55,57,57,60,63,64,65,67,68,67,69,69,70,70,72,71,69,70,70,68,68,66,66,65,65,65,65,62,57,57,49,44,41,38,33,20,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2022/07/23,09:53:19,"C227230020      ","N227226025      ",0,0,26,31,34,40,46,49,50,52,55,58,62,65,63,63,65,66,66,69,69,67,66,68,69,68,65,65,60,62,61,59,58,54,53,49,47,48,38,36,35,30,30,44,49,52,56,60,61,64,67,70,73,73,74,77,75,77,77,78,80,81,78,77,81,79,78,77,76,77,74,73,72,72,67,65,64,59,55,51,47,40,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,2022/07/23,09:53:20,"C227230020      ","N227226025      ",0,0,16,21,23,29,34,36,36,39,42,43,48,50,49,49,52,53,52,55,52,50,52,54,53,55,53,51,49,48,49,50,44,43,39,38,37,37,27,27,28,27,24,41,47,51,56,57,60,62,65,67,68,70,71,71,72,73,73,74,74,75,75,74,75,73,75,75,72,72,69,69,69,68,68,64,63,57,55,51,50,45,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,2022/07/23,09:53:20,"C227230020      ","N227226025      ",0,0,23,28,32,37,40,43,45,48,51,51,55,53,57,56,58,58,57,60,59,58,58,59,59,58,56,55,52,52,52,53,52,49,46,42,45,44,33,30,30,33,29,34,38,44,47,50,53,55,58,59,63,64,64,66,68,67,70,69,71,71,70,68,72,69,72,72,70,71,66,68,64,65,60,60,58,56,50,48,41,39,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2022/07/23,09:53:20,"C227230020      ","N227226025      ",0,0,26,28,33,37,43,45,46,49,54,54,57,59,58,58,60,59,59,63,63,61,59,62,62,61,57,58,56,56,58,58,56,54,50,48,49,48,37,36,38,29,35,37,40,43,48,49,53,55,58,61,63,64,66,68,67,67,68,69,69,71,67,68,71,70,70,71,69,68,68,66,66,66,64,63,61,59,55,53,49,43,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2022/07/23,09:53:21,"C227230020      ","N227226025      ",0,0,23,29,32,37,42,42,42,47,50,51,52,55,57,58,58,58,59,60,58,58,55,57,57,58,57,58,55,53,54,54,51,48,44,40,41,38,32,27,26,26,21,40,45,50,54,58,59,61,64,67,69,70,69,74,74,74,76,76,76,80,78,80,78,78,79,76,76,74,75,76,74,72,70,66,61,60,56,53,47,43,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,2022/07/23,09:53:21,"C227230020      ","N227226025      ",0,0,16,19,24,29,32,37,37,42,46,46,49,50,51,52,54,52,54,52,55,54,51,52,54,51,49,47,45,45,45,47,42,41,40,36,35,35,23,23,22,21,17,47,52,57,59,62,64,67,69,72,75,76,78,80,77,80,79,82,85,82,82,82,83,83,79,79,78,77,76,75,73,72,71,67,65,60,57,53,51,44,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
